fecha_hora,sensor_co,concentracion_benceno,sensor_nmhc,sensor_nox,sensor_no2,sensor_o3,temperatura,humedad_relativa,humedad_absoluta
2004-03-29,991.8611111111113,5.562205953551018,762.1180555555553,1194.0451388888875,1275.34375,630.8159722222221,13.392013915710917,37.65486114554933,0.5602796723869744
2004-03-30,1186.875,9.509991129334916,912.7708333333334,1019.75,1446.8645833333333,1003.7708333333334,15.51145832737275,34.45520840088533,0.5942929920026602
2004-03-31,1180.961805555554,7.875414332959963,863.1354166666666,1015.3194444444447,1513.4166666666667,904.0034722222208,13.579166710376748,55.035763608084665,0.8417894433964618
2004-04-01,1244.2738095238096,11.989127959473475,1010.3531746031762,880.5515873015871,1644.202380952381,1155.7896825396808,15.513095223714428,51.133730116344665,0.8548791130062027
2004-04-02,1288.7916666666667,13.21288445648694,1059.1979166666667,843.9895833333334,1708.59375,1197.1875,17.94479161500929,49.10416648785263,0.9348889105648871
2004-04-03,1307.1354166666667,10.890847025235109,989.59375,862.40625,1659.1284722222208,1140.2708333333333,19.129513869682956,45.696180601914755,0.9607031260488577
2004-04-04,1202.6458333333333,7.202948219257723,856.5729166666666,939.6041666666666,1562.2083333333333,824.6875,18.891666720310877,50.16041656335187,1.0414869908642983
2004-04-05,1283.46875,10.84152903962836,970.3645833333334,877.0833333333334,1703.3229166666667,1069.84375,16.8625000615915,53.94687497615816,1.0167683069121822
2004-04-06,1200.409722222222,10.93645652938884,969.7222222222221,889.5659722222208,1663.7083333333333,941.0659722222221,16.922222250037752,48.207638820012335,0.9090541668363837
2004-04-07,1051.5729166666667,6.979332856719928,823.0104166666666,1090.0520833333333,1470.125,685.3020833333334,14.318750023841874,54.71041651566829,0.8671775435720762
2004-04-08,1153.1376388888875,11.79971673460368,1005.5572222222219,909.0973611111112,1590.9141666666667,1079.841527777776,14.476444489955862,49.294055307176365,0.7366128533176047
2004-04-09,1121.72,7.441303441101124,874.3733333333317,924.4200000000001,1491.1899999999998,1068.4883333333319,12.993000003496519,57.7990002059938,0.8529208529419261
2004-04-10,1051.2916666666667,7.446699314707199,869.6145833333334,973.8229166666666,1467.75,872.4375,15.085416654745707,49.170833329359624,0.7815024896380282
2004-04-11,939.8958333333334,4.0531125086915525,707.8958333333334,1202.6597222222208,1265.506944444446,631.6354166666666,14.774305563833957,43.76250021987496,0.6673450911865481
2004-04-12,929.9270833333334,2.3523801774938207,599.5416666666666,1376.03125,1217.7291666666667,462.4895833333333,12.196874986092254,52.971875111261916,0.7398501638677509
2004-04-13,1110.875,9.405472660009826,912.5833333333334,988.6979166666666,1542.1041666666667,941.8541666666666,13.062499960263624,53.050000031789125,0.7821905910300915
2004-04-14,1143.7222222222208,10.32454202709888,959.3229166666666,898.2291666666666,1581.9652777777792,1104.2083333333333,15.492361091905124,47.35243068801029,0.7877185303959408
2004-04-15,1325.875,14.574253325825332,1085.0104166666667,814.0104166666666,1732.2916666666667,1351.6770833333333,14.82916668057443,51.215624968210875,0.8357879501538972
2004-04-16,1329.9513888888875,13.33925569632465,1068.8576388888875,763.1909722222221,1792.9583333333333,1221.4895833333333,14.098263859748833,69.34062525961129,1.099155626225375
2004-04-17,1064.5625,6.478388223974396,828.5,960.71875,1553.1041666666667,838.0729166666666,15.54375005761775,64.27812508742008,1.0987524263661397
2004-04-18,1071.0104166666667,6.026151433969873,800.4166666666666,994.2708333333334,1558.9791666666667,768.84375,15.587500015894584,64.14270850022642,1.121848329299947
2004-04-19,1055.475694444446,7.849995662762684,872.3611111111113,943.7361111111113,1586.7152777777792,869.4340277777779,13.60243059529193,67.4305556350285,1.030983448696961
2004-04-20,1150.8020833333333,13.039044365078214,1034.5208333333333,893.8020833333334,1738.7083333333333,1088.6979166666667,16.265624960263626,56.912500162919294,0.9805167950885579
2004-04-21,1174.1076388888875,14.387215739287184,1078.1979166666667,865.15625,1724.9513888888875,1154.71875,19.09062506424054,44.99444460868833,0.9005096163833519
2004-04-22,1158.75,14.101119803531844,1072.1875,878.3854166666666,1682.8854166666667,1139.25,21.054166644811627,39.296875039736335,0.8835918317969803
2004-04-23,1302.3958333333333,16.93208071357164,1163.0416666666667,797.7708333333334,1801.53125,1387.9479166666667,21.229166636864374,39.14375009139375,0.9110599852423041
2004-04-24,1240.5798611111125,10.456287321519982,976.1111111111113,840.6701388888887,1667.4583333333333,1119.1180555555554,20.081597281826916,48.51840254333296,1.0794288638770813
2004-04-25,916.2604166666666,4.131969344930861,695.0208333333334,1274.21875,1267.2708333333333,514.0833333333334,15.617708355188457,41.19375010331466,0.7005184335371032
2004-04-26,957.90625,5.800886629190416,778.4791666666666,1143.1770833333333,1367.4375,650.6354166666666,16.803125013907792,38.55104178190229,0.7247229086376882
2004-04-27,1123.8125,11.315853383951527,985.3090277777779,944.6041666666666,1581.3090277777792,953.28125,20.612152811553624,35.55208314127392,0.8142119737106143
2004-04-28,1292.9791666666667,15.182117348155217,1110.8541666666667,792.8020833333334,1783.84375,1291.21875,21.08958333730696,42.77604158719392,1.010462006703895
2004-04-29,1322.4861111111125,16.206116953390836,1141.055555555554,757.7708333333334,1873.0451388888875,1364.8229166666667,18.913888931274418,51.195139037238164,1.0685458563496564
2004-04-30,1330.0104166666667,14.173097903030916,1103.4375,731.96875,1916.875,1305.9270833333333,17.98958333333329,66.5656252304713,1.3452326880162522
2004-05-01,1097.4375,8.654054265607718,913.46875,918.0,1640.3020833333333,904.4375,20.134375045696792,52.17812492450083,1.1673139409280326
2004-05-02,1055.5590277777792,7.263869264474104,858.9131944444447,955.3229166666666,1575.3541666666667,871.8993055555553,19.58819453583821,49.55694433715616,1.0740628553009832
2004-05-03,1164.8541666666667,11.547229516578474,995.3958333333334,860.90625,1725.2708333333333,1029.59375,21.237499952316252,48.74270846446354,1.12852493953116
2004-05-04,1143.5729166666667,10.896864361738276,971.5729166666666,859.8958333333334,1795.7708333333333,929.7916666666666,18.018749932448127,66.27500013510388,1.3368031257536437
2004-05-05,1078.96875,10.184661125317652,942.7986111111113,916.3923611111126,1737.5833333333333,870.96875,16.23402772678271,66.88749998145637,1.2174201275830454
2004-05-06,1000.3333333333334,8.771196982990334,897.21875,990.8854166666666,1607.375,795.2604166666666,14.314583331346542,62.782291452089915,1.0046210248443888
2004-05-07,999.3298611111126,9.536889501272766,936.8194444444458,924.5243055555553,1600.881944444446,814.3125,15.455208424064834,55.588888764381416,0.9385984281518448
2004-05-08,1002.1770833333334,7.13551526145692,839.3958333333334,1021.3854166666666,1505.28125,767.0520833333334,14.280208364129075,59.31250007947279,0.9350443506600944
2004-05-09,1020.78125,6.7031159268820995,837.1770833333334,950.2708333333334,1519.4479166666667,813.6041666666666,15.260416567325708,56.91770823796596,0.9671717639878706
2004-05-10,1110.319444444446,13.142500455698396,1041.430555555554,857.8993055555553,1747.3854166666667,1010.1597222222208,17.941666718986415,50.46458309226563,0.9980519202013243
2004-05-11,1205.9166666666667,15.49815363628663,1111.4479166666667,811.3125,1804.25,1202.03125,18.970833281675876,48.049999972184416,0.9800428029865532
2004-05-12,1213.7638888888887,13.60141078027757,1062.4548611111113,778.4756944444447,1799.3333333333333,1182.1354166666667,17.215277747975502,56.31944437821713,1.0920933536908912
2004-05-13,1125.8854166666667,10.967058437272442,974.8958333333334,878.875,1682.1979166666667,980.4479166666666,17.670833259820874,51.33124995231629,1.0258761167723218
2004-05-14,1121.7604166666667,13.02602442633681,1069.0520833333333,813.8229166666666,1669.3229166666667,1157.3125,21.819791664679794,37.30729162693021,0.8978808435578465
2004-05-15,1043.4583333333333,9.053567377033607,930.0034722222221,938.5798611111126,1497.6458333333333,975.4513888888887,21.039236055480085,34.38993053303817,0.8069887757202271
2004-05-16,1034.375,6.947084911593208,841.0729166666666,1010.0208333333334,1442.6458333333333,773.5208333333334,22.359374950329457,34.83125005165737,0.8879872710316336
2004-05-17,986.4166666666666,8.239190171940024,886.7291666666666,1047.3958333333333,1394.65625,798.53125,21.34583342075346,26.020833214124043,0.6353409508878585
2004-05-18,1157.8715277777792,12.47542252881823,1018.6111111111113,887.1631944444447,1647.5138888888875,1074.9131944444446,23.740972287124958,30.98472226990575,0.8575034484818831
2004-05-19,1196.84375,12.959320641191942,1041.7604166666667,827.8020833333334,1703.1354166666667,1076.375,22.98958332339925,37.6895833214125,0.9914102592116382
2004-05-20,1237.2708333333333,13.280906741589371,1055.6423611111125,806.1944444444447,1724.3090277777792,1087.055555555554,23.642361111111082,37.43437500132442,1.0030394911669314
2004-05-21,1210.7916666666667,12.67309171899675,1039.3020833333333,816.8229166666666,1679.4583333333333,1107.8541666666667,23.47187508145971,34.728124996026374,0.9292017280469568
2004-05-22,1235.3958333333333,11.130401661334924,1006.5208333333334,792.6666666666666,1706.5416666666667,1080.0833333333333,22.042708377043457,42.35208336512242,1.0831193346815489
2004-05-23,1058.6736111111113,6.443107203364747,811.9375,1006.15625,1531.7291666666667,765.7881944444447,22.35659726460779,41.75972240500979,1.0685891435148183
2004-05-24,879.4375,5.93780628457264,781.7291666666666,1211.9479166666667,1246.3541666666667,616.96875,19.94687498609225,25.661458204189998,0.558605066915174
2004-05-25,1063.8958333333333,14.395155023030973,1065.625,980.5,1454.0729166666667,1037.5,23.5437501271565,20.40208338697745,0.5044815967495527
2004-05-26,1177.0972222222208,23.554036420283946,1360.8263888888875,1002.3125,1536.625,1294.9097222222208,25.848264137903836,23.95555570390496,0.7336131372289031
2004-05-27,1087.6041666666667,12.807064832080508,1040.6875,1022.6041666666666,1615.71875,1027.6875,22.863541622956586,32.074999829133496,0.8372976867796585
2004-05-28,1037.0,10.695893776353286,984.7708333333334,984.1458333333334,1622.1458333333333,918.8854166666666,21.332291672627168,41.128125051657335,0.9904483815763502
2004-05-29,880.8784722222221,5.485744783669198,776.6319444444447,1242.711805555554,1407.34375,615.5763888888888,20.26875007814829,39.063194586171,0.9044234027086203
2004-05-30,875.8020833333334,5.789510647874521,788.4895833333334,1212.1875,1383.9270833333333,656.7604166666666,23.715624948342583,31.282291730245003,0.8442045406261095
2004-05-31,1006.9583333333334,11.017640153008209,976.9583333333334,974.34375,1663.2083333333333,868.1666666666666,22.796874960263626,42.86875009536734,1.111294893179309
2004-06-01,1135.4895833333333,12.375754935883853,1021.7847222222221,896.71875,1881.4270833333333,1066.75,20.332291622956667,66.1451389127307,1.5333505828690772
2004-06-02,977.3333333333334,7.253570809397238,856.5729166666666,1008.9166666666666,1697.9375,823.0833333333334,23.891666690508625,52.67499973376587,1.477986098992557
2004-06-03,991.5729166666666,10.969812841875934,986.6215277777792,958.3784722222221,1729.1701388888875,992.59375,23.30069433980525,45.93993061780921,1.2181807907277913
2004-06-04,967.5625,9.491596806920226,938.6666666666666,1001.5416666666666,1643.03125,833.1770833333334,23.3947916229565,39.429166714350416,1.0900862091349683
2004-06-05,962.4895833333334,8.006616693924745,891.1041666666666,975.0,1660.3125,852.3333333333334,23.8729166785875,45.05833335717512,1.2747655837838137
2004-06-06,849.8402777777779,4.920018901404343,751.7673611111113,1138.9201388888875,1516.3402777777792,629.1423611111112,21.89756953716271,48.71250023444492,1.1993105502937682
2004-06-07,973.7708333333334,12.475820377492063,1031.6666666666667,919.84375,1756.125,957.1458333333334,25.55312490463246,37.70104177792863,1.1236079181503746
2004-06-08,1069.3854166666667,14.457912988656204,1086.40625,870.4375,1861.2604166666667,1095.5833333333333,27.319791575272877,38.34479175011308,1.255927977131168
2004-06-09,1122.0625,14.90715019243266,1114.03125,803.34375,1872.3958333333333,1179.1770833333333,29.437500139077414,35.847916752099955,1.3138697233411452
2004-06-10,1121.3333333333333,14.82182601962719,1114.4479166666667,794.3125,1880.3229166666667,1127.8333333333333,29.025000015894708,36.66875000794733,1.3289516895622013
2004-06-11,1035.1527777777792,13.036072142160128,1056.100694444446,850.9826388888887,1732.28125,1048.8819444444446,28.420138849152377,29.57812509271829,1.0332933331662646
2004-06-12,1023.21875,8.302706034479456,901.4270833333334,894.15625,1616.5104166666667,868.03125,27.324999948342626,33.56250000000004,1.1616199862927277
2004-06-13,846.375,2.9769353745107736,641.5625,1263.1354166666667,1395.0833333333333,498.1145833333333,22.294791718324124,42.84166661898288,1.1434942148796694
2004-06-14,878.7291666666666,4.957292798078589,736.03125,1185.1770833333333,1494.0486111111125,600.1493055555554,22.180902779102414,43.88472216659117,1.153882878308644
2004-06-15,999.5416666666666,11.99048154403483,1010.9375,900.3020833333334,1744.1666666666667,935.78125,26.586458206176747,36.06458336114888,1.16864752834049
2004-06-16,1059.3576388888875,11.741713160814959,1015.3472222222208,822.4444444444447,1787.2291666666667,932.8541666666666,25.94409713480204,41.97708327902688,1.3132612182819352
2004-06-17,1048.75,11.911003372742755,1022.71875,823.9166666666666,1794.8333333333333,1007.6145833333334,25.288541674613835,42.62395834922788,1.3121119048192664
2004-06-18,1042.75,12.476529407042099,1035.4791666666667,825.21875,1800.03125,961.59375,28.233333269755082,38.00937501589454,1.3521075343975684
2004-06-19,987.5694444444431,7.858279760371005,878.5098824786327,914.6127136752139,1644.013087606839,771.3880876068378,29.300534209125086,36.189770362825655,1.34404834490764
2004-06-20,870.875,5.238202715661036,732.9038461538462,1133.0384615384617,1515.1057692307693,598.1057692307692,26.15865406623269,41.196154245963385,1.2364547252954374
2004-06-21,917.5798611111112,9.299702667316813,917.5098824786324,954.0224358974359,1601.502670940171,764.2630876068375,24.510603719796975,36.76303444509817,1.0254569823409676
2004-06-22,1023.6423611111113,12.663372027657879,1031.1666666666667,842.71875,1765.663194444446,1001.4652777777779,25.508333245913207,37.974652806917796,1.16236158994282
2004-06-23,1080.03125,13.320105407316776,1060.96875,786.4895833333334,1815.09375,1116.21875,27.218750059604705,36.50937487681704,1.2278438799477076
2004-06-24,1042.0,8.934649732516343,913.9479166666666,846.1215277777779,1721.9166666666667,843.9965277777792,27.800694505373666,41.32569440868166,1.4347821631304865
2004-06-25,1013.0416666666666,10.713113822796757,986.3645833333334,833.9270833333334,1679.84375,933.84375,27.87916670242946,33.699999918540335,1.1600254445174756
2004-06-26,981.0104166666666,7.768927678566807,877.0416666666666,913.3645833333334,1567.6979166666667,869.7291666666666,28.094791630903917,32.23749992251404,1.1505751421889105
2004-06-27,984.1979166666666,7.330741642776921,858.6493055555553,921.2569444444447,1593.631944444446,846.9583333333334,31.232985986603584,33.676041563351795,1.3508977827807838
2004-06-28,1098.15625,12.670613122964795,1040.6041666666667,786.46875,1797.8333333333333,1042.1979166666667,31.093750079472795,33.192708492279,1.386707169384593
2004-06-29,1164.0104166666667,13.967552073341126,1081.9583333333333,731.1458333333334,1919.2083333333333,1169.9583333333333,31.12916656335196,37.059374868869746,1.5999817715753297
2004-06-30,1155.9444444444446,13.606973481519757,1080.2013888888887,719.5416666666666,1898.368055555554,1257.5486111111113,31.606944203376752,38.64548624224133,1.6796113074830616
2004-07-01,1130.4166666666667,12.22425694352546,1038.40625,740.8125,1854.0520833333333,1059.5104166666667,30.442708313465044,39.68749998013171,1.624111700083337
2004-07-02,1097.71875,11.764473264269647,1021.9305555555553,767.8611111111113,1757.9097222222208,1031.2743055555554,30.194444411330792,33.77569438351521,1.3643468417931892
2004-07-03,989.7708333333334,8.221747571321488,899.6145833333334,866.34375,1563.8645833333333,857.1041666666666,28.712500055631082,31.892708261807794,1.1293773524731445
2004-07-04,956.6979166666666,6.143370668737581,810.3854166666666,932.8229166666666,1527.2083333333333,752.2604166666666,29.06666660308846,35.59062491854038,1.2523537925157722
2004-07-05,1057.319444444446,11.811000386749356,1011.6111111111126,802.5381944444447,1690.6909722222208,1047.7847222222208,29.558680448267168,31.008680638339666,1.160164002654482
2004-07-06,1120.4166666666667,14.648171523586967,1106.3020833333333,743.625,1777.6875,1308.125,30.529166837533378,31.14791656533875,1.2025008499718226
2004-07-07,1167.5138888888875,15.343545001242417,1128.461805555554,722.8020833333334,1770.1354166666667,1402.0,32.380902793672334,25.41250008013515,1.1090094430563828
2004-07-08,1207.6354166666667,14.526608376007891,1109.5833333333333,697.4270833333334,1778.1041666666667,1383.9895833333333,32.47395825386054,28.20208337903021,1.285520928498354
2004-07-09,1055.0104166666667,10.802409425242338,990.375,801.3958333333334,1642.3020833333333,901.3645833333334,28.996874948342626,31.215625007947335,1.1824866603668303
2004-07-10,918.0104166666666,6.399008647752283,822.0694444444447,942.6736111111126,1487.3576388888875,636.4756944444446,26.618055529064666,35.73472223016946,1.1443101273073093
2004-07-11,894.1041666666666,5.40933505847164,768.3229166666666,998.6145833333334,1447.8541666666667,627.7604166666666,25.762499928474373,36.09999996423716,1.113672500850161
2004-07-12,960.7916666666666,8.812114595075572,907.2083333333334,870.46875,1582.0729166666667,867.9270833333334,22.751041650772166,40.791666785875876,1.0953648606214685
2004-07-13,971.8784722222221,12.257411963963392,1022.0798611111113,823.8159722222208,1627.8576388888875,1061.934027777778,24.890277710225792,34.71909715069666,0.9625082564129142
2004-07-14,1003.65625,13.749005488242524,1081.6979166666667,787.1354166666666,1648.2604166666667,1122.8020833333333,27.600000023841915,28.46874995032938,0.9359563218720267
2004-07-15,1033.2048611111125,12.541481157449013,1040.4479166666667,775.4479166666666,1664.9722222222208,1013.8854166666666,27.857638869020622,32.600694417953456,1.1326606864818445
2004-07-16,1033.90625,12.399882522411604,1034.03125,788.3541666666666,1643.1041666666667,1039.0,28.62708340088525,30.991666684548125,1.1031667164753192
2004-07-17,1010.8854166666666,8.617153928371488,916.7916666666666,827.1979166666666,1505.7083333333333,962.5,29.821874976158085,29.22395834326746,1.0802998184270705
2004-07-18,990.6111111111113,6.0432116383318695,805.2395833333334,913.4652777777792,1416.555555555554,775.8645833333334,30.546527657243875,26.90138893657267,1.0428644953983042
2004-07-19,1128.4270833333333,12.141438406360878,1027.1354166666667,749.9895833333334,1660.4895833333333,1180.3020833333333,31.13645829757054,28.80312522252404,1.185516042459352
2004-07-20,1189.09375,13.979164998307793,1089.6875,689.4166666666666,1745.4791666666667,1280.1770833333333,32.22083342075346,29.23333324988675,1.2628894892700022
2004-07-21,1181.0486111111113,12.956268070804946,1058.1875,705.7638888888874,1731.7222222222208,1197.3055555555554,32.36284722222221,30.8121528062555,1.3389562979686043
2004-07-22,1216.1458333333333,14.88516113258539,1120.1458333333333,659.34375,1830.4791666666667,1354.9895833333333,32.99791651964191,33.087500015894626,1.454989517370713
2004-07-23,1134.586805555554,13.22893888114981,1074.3611111111125,688.4895833333334,1780.2673611111125,1220.194444444446,32.556944469610876,31.853472123543416,1.3979473861225633
2004-07-24,1046.78125,7.268342668108307,857.96875,802.75,1640.5,868.2604166666666,30.1135418017705,39.881250123183044,1.6297511318600393
2004-07-25,932.15625,3.6337392167897438,677.1979166666666,1040.15625,1514.53125,581.1979166666666,26.76041658719375,49.760416666666664,1.6898808923467186
2004-07-26,982.8715277777779,7.862648897037606,876.5347222222221,868.8472222222221,1606.6909722222208,806.3506944444447,30.10104162825479,35.609374880790746,1.4415650531210806
2004-07-27,921.625,7.089727255013294,850.3645833333334,882.1041666666666,1509.6354166666667,758.3958333333334,28.01666655143096,32.47187497218446,1.1796486027980977
2004-07-28,955.9479166666666,11.10847827093616,993.5520833333334,813.1875,1550.84375,908.6979166666666,28.37916654348375,26.457291662693084,0.9354404530280064
2004-07-29,1019.0069444444447,11.28726822433999,999.6319444444447,769.21875,1596.006944444446,935.0451388888887,29.456597149372044,28.301388853126042,1.0829432860210335
2004-07-30,1086.3958333333333,12.115179459225944,1034.4583333333333,704.6875,1744.5208333333333,1008.90625,30.021874984105498,37.0437500278155,1.4482433811569113
2004-07-31,1041.344202898551,9.218723887954395,936.1485507246379,769.4384057971013,1658.3949275362304,867.3079710144925,31.088768267977,38.12898541187904,1.569213933599408
2004-08-01,974.0625,5.819122187312151,792.4479166666666,879.8958333333334,1558.8645833333333,670.3645833333334,30.653124908606205,42.12083349625262,1.6735229037482693
2004-08-02,1055.0625,9.236921152091018,930.7916666666666,768.75,1709.3854166666667,763.7604166666666,30.53854175408675,43.63333316644034,1.7645305175805372
2004-08-03,1099.1875,10.146868014855894,958.4791666666666,733.5972222222221,1768.2534722222208,898.90625,30.706944386164334,41.35138894451983,1.7445685498301957
2004-08-04,1036.3854166666667,8.513987887737104,901.8958333333334,768.0520833333334,1697.9166666666667,871.9895833333334,30.581250051657335,42.06354143222179,1.7195194647923289
2004-08-05,1046.006944444446,7.613645528179393,869.2118055555553,772.53125,1683.8715277777792,899.8125,26.29791672362229,56.64791669448213,1.8006338062428056
2004-08-06,1079.0416666666667,10.455669790337916,980.7604166666666,698.2395833333334,1803.8541666666667,1104.1354166666667,26.483333289623207,58.03229194879529,1.8899762679151821
2004-08-07,927.7083333333334,6.620751912105878,829.375,838.1145833333334,1607.90625,772.90625,29.102083265781335,46.35729171832404,1.71552928948829
2004-08-08,935.0173611111113,4.95957928811402,752.2083333333334,904.7847222222208,1576.2534722222208,665.3506944444446,28.046180691984002,50.14513884650329,1.8238550574684063
2004-08-09,1019.341666666665,8.13254175434252,890.2083333333336,769.9875,1700.0125,926.2916666666649,28.17708333333325,51.023333199819,1.8443463607559294
2004-08-10,1064.125,8.90198531709787,920.0833333333334,747.9583333333334,1706.1041666666667,943.2916666666666,31.54791663090383,43.88124974568688,1.854700515761878
2004-08-11,1057.850694444446,7.1232583366907605,855.2604166666666,778.3541666666666,1700.2083333333333,868.9097222222208,31.4996527963215,46.00381931331421,1.9978191491103896
2004-08-12,1001.0625,6.703647948278406,834.3958333333334,824.3958333333334,1684.21875,762.1354166666666,30.733333369095998,47.589583118756586,1.9789326164532046
2004-08-13,924.9027777777779,5.146065262121642,760.375,935.9548611111113,1558.413194444446,598.59375,29.80729161368488,44.46805574496596,1.7402351182416254
2004-08-14,905.9479166666666,4.353162060705729,722.8541666666666,954.21875,1502.9375,609.5833333333334,29.954166670640248,41.792708337306955,1.6434034472870735
2004-08-15,847.2395833333334,3.81340796607833,693.1770833333334,1033.2395833333333,1406.3333333333333,609.3541666666666,29.814583301544086,37.76979164282488,1.414452679876703
2004-08-16,891.2569444444447,5.98941141780955,797.5729166666666,939.2326388888887,1410.2708333333333,706.9583333333334,30.070833279026917,30.233680443631332,1.1699809501730152
2004-08-17,986.1041666666666,6.728279910164098,828.4791666666666,845.5416666666666,1484.3541666666667,811.7708333333334,30.39166657129917,33.84687499205271,1.3470932214853537
2004-08-18,998.4791666666666,6.8903243312563065,847.375,811.2395833333334,1550.9166666666667,801.28125,29.844791491826456,37.41041670242946,1.5247343642010078
2004-08-19,998.7013888888887,5.905990560088711,798.0763888888887,842.6631944444458,1611.1736111111125,727.5451388888887,32.22916660043929,41.39618070920309,1.8804756050700238
2004-08-20,982.46875,5.757394853267783,786.8541666666666,856.2395833333334,1609.6354166666667,687.0833333333334,30.62499990065896,45.25312513113025,1.9148014619408829
2004-08-21,851.4965277777779,4.1767128405627,712.5520833333334,1014.9618055555553,1383.006944444446,543.8333333333334,26.797569447093498,37.681597212950415,1.2938493721711761
2004-08-22,854.6041666666666,5.0099915224377165,757.0729166666666,958.8125,1380.4375,689.78125,27.54583342870083,38.43541663885115,1.215429119373662
2004-08-23,893.3229166666666,6.30150153087991,812.1979166666666,888.0520833333334,1412.6145833333333,726.375,28.00625006357825,34.8270833988985,1.1987147236092395
2004-08-24,967.8125,7.213756387220368,852.9305555555542,816.8715277777779,1468.5,808.2083333333334,27.982291579246503,35.986805558204665,1.2742768287039694
2004-08-25,1014.5833333333334,7.714094765433326,872.3125,768.6354166666666,1595.6458333333333,812.7916666666666,28.61979160706204,42.14583331346517,1.5917839072128823
2004-08-26,841.1240942028985,3.147750315245416,657.6906702898551,1030.4705615942028,1310.3242753623188,626.164402173913,23.090262547783198,48.30371415960591,1.3401185656920693
2004-08-27,836.8586956521739,3.4603827410640844,679.1195652173914,964.9076086956521,1337.5869565217392,728.2717391304349,21.080978196600164,55.0543475773025,1.3503668284971606
2004-08-28,932.8505434782609,6.110405745163658,806.429347826087,848.4134963768116,1441.9116847826087,740.0846920289855,26.876675866652203,41.65131331872254,1.3526889615338649
2004-08-29,987.2708333333334,6.583603081181988,826.5173611111113,790.9548611111113,1530.9479166666667,755.96875,27.521875050332834,45.0003471043375,1.5171946722346077
2004-08-30,1066.9895833333333,10.724665279294536,973.65625,709.6458333333334,1671.6770833333333,905.7916666666666,27.078125079472752,46.15416655937825,1.575100253274756
2004-08-31,1070.15625,10.783140052725384,980.6875,692.25,1684.84375,928.84375,27.293749968210875,46.172916829585965,1.5827382265020546
2004-09-01,1060.4826388888875,12.92106387084769,1050.0833333333333,678.4236111111112,1683.4166666666667,1021.3506944444458,27.05833326445679,42.0902776320775,1.3834789861360821
